File: effectiveT3_positive_training.faa lines: 174
Id,Description,Score,is Effective
Chlamydophila_pneumoniae#Q9Z7W9#,,0.999999999998677,true
Pseudomonas_syringae#Q87W42#,,0.999999999998651,true
Pseudomonas_syringae#Q9L6W4#,,0.999999999998351,true
Yersinia_enterocolitica#CAL10029#,,0.999999999997176,true
Chromobacterium_violaceum#3BO6_A#,,0.999999999997104,true
Chlamydophila_pneumoniae#Q9Z8P7#,,0.999999999996206,true
Ralstonia_solanacearum#BAH47295#,,0.999999999992308,true
Sodalis_glossinidius#AAS66851#,,0.999999999984184,true
Pseudomonas_syringae#Q52430#,,0.999999999983227,true
Sodalis_glossinidius#AAS66853#,,0.999999999971777,true
Shigella_flexneri#P33546#,,0.999999999963927,true
Pseudomonas_syringae#Q8RSY1#,,0.999999999934406,true
Pseudomonas_syringae#Q886L1#,,0.999999999821492,true
Pseudomonas_syringae#Q7PC45#,,0.999999999480114,true
Chlamydophila_pneumoniae#Q9Z9F5#,,0.999999999416670,true
Ralstonia_solanacearum#BAH47296#,,0.999999999046017,true
Pseudomonas_syringae#P11437#,,0.999999999022408,true
Shigella_flexneri#2J0N_A#,,0.999999997825140,true
Salmonella_enterica#P74851#,,0.999999997502157,true
Pseudomonas_syringae#Q88A09#,,0.999999997388238,true
Citrobacter_rodentium#CBG91576#,,0.999999996635951,true
Pseudomonas_syringae#AAP31245#,,0.999999993527039,true
Escherichia_coli#CAX18729#,,0.999999989760680,true
Rhizobium_sp.#P55724#,,0.999999984371113,true
Salmonella_enterica#Q5PI48#,,0.999999978326618,true
Pseudomonas_syringae#AAF71481#,,0.999999950469544,true
Yersinia_enterocolitica#O85239#,,0.999999881414306,true
Burkholderia_thailandensis#Q2T710#,,0.999999797292087,true
Escherichia_coli#CAX18736#,,0.999999784717280,true
Aeromonas_hydrophila#ABR13262#,,0.999999713130680,true
Pseudomonas_syringae#Q888Y7#,,0.999999494813613,true
Xanthomonas_euvesicatoria#P14727#,,0.999999268126457,true
Shigella_flexneri#Q07566#,,0.999998892601699,true
Salmonella_enterica#Q8ZPA6#,,0.999998691656614,true
Pseudomonas_syringae#Q887D0#,,0.999998254429797,true
Salmonella_enterica#Q8Z7R1#,,0.999997609537754,true
Pseudomonas_syringae#Q9L6W3#,,0.999996245695509,true
Pseudomonas_syringae#ACU65062#,,0.999994651421764,true
Salmonella_enterica#D0ZVG2#,,0.999986648346508,true
Pseudomonas_syringae#Q881L7#,,0.999985434285064,true
Arsenophonus_nasoniae#CBA72795#,,0.999975094050225,true
Shigella_flexneri#P18009#,,0.999965031168059,true
Salmonella_enterica#3CXB_A#,,0.999962671127527,true
Salmonella_enterica#Q56134#,,0.999947799259249,true
Salmonella_enterica#ZP_03355405#,,0.999923375090940,true
Salmonella_typhimurium#P40613#,,0.999884477873774,false
Pseudomonas_syringae#Q7BE94#,,0.999457829774875,false
Salmonella_enterica#Q8ZQ59#,,0.999204630671713,false
Vibrio_parahaemolyticus#NP_798065#,,0.998837553722282,false
Edwardsiella_tarda#AAV69404#,,0.997536157971019,false
Pseudomonas_syringae#ACU65060#,,0.995786885103264,false
Salmonella_typhimurium#P40722#,,0.989842618989697,false
Salmonella_enterica#D0ZIB5#,,0.985639680783507,false
Escherichia_coli#CAM11316#,,0.982920126512250,false
Pseudomonas_syringae#Q87WF7#,,0.938936771816711,false
Salmonella_enterica#ZP_03368310#,,0.924238678871909,false
Pseudomonas_syringae#1R5E_A#,,0.826534570940142,false
Ralstonia_solanacearum#BAH47298#,,0.802551255822585,false
Pseudomonas_syringae#ACU65043#,,0.606118854462086,false
Salmonella_enterica#3G06_A#,,0.424559090450334,false
Ralstonia_solanacearum#BAH47297#,,0.381302745550256,false
Pseudomonas_syringae#Q87W07#,,0.224226757441696,false
Escherichia_coli#ACT72390#,,0.206435493230896,false
Chlamydia_trachomatis#YP_002887715#,,0.095724058103614,false
Chlamydia_trachomatis#Q3KMQ1#,,0.067945332882358,false
Burkholderia_mallei#A3MCH6#,,0.066494608164718,false
Chlamydia_trachomatis#CAX11132#,,0.064216106814490,false
Salmonella_enterica#Q57KZ6#,,0.062965471880244,false
Salmonella_enterica#Q8ZPD7#,,0.041451763055189,false
Photorhabdus_luminescens#3GQJ_A#,,0.036642062811253,false
Burkholderia_thailandensis#ZP_02468792#,,0.034359208055593,false
Edwardsiella_tarda#BAE19884#,,0.010970658454207,false
Xanthomonas_campestris#ZP_06489150#,,0.010332815034429,false
Shigella_sonnei#Q3YTY3#,,0.007525795180979,false
Arsenophonus_nasoniae#CBA73375#,,0.005173268668888,false
Escherichia_coli#CAX18727#,,0.001160753096506,false
Citrobacter_rodentium#YP_003366484#,,0.001017509436489,false
Salmonella_enterica#O06949#,,0.000411357292098,false
Escherichia_coli#BAF96540#,,0.000272090704067,false
Pseudomonas_syringae#Q52530#,,0.000159846827822,false
Salmonella_enterica#ZP_02658655#,,0.000058960439861,false
Salmonella_enterica#Q9AH18#,,0.000007025061817,false
Pseudomonas_syringae#Q87W46#,,0.000001660418831,false
Chlamydia_trachomatis#O84119#,,0.000001319829011,false
Xanthomonas_campestris#ZP_06486078#,,0.000001132414328,false
Salmonella_enterica#Q9RER2#,,0.000000144402602,false
Pseudomonas_syringae#Q889A9#,,0.000000109384332,false
Yersinia_pestis#B0A3S4#,,0.000000097778167,false
Salmonella_enterica#1JYO_E#,,0.000000036746074,false
Chlamydia_trachomatis#Q9RPQ1#,,0.000000027806759,false
Pseudomonas_syringae#Q888W0#,,0.000000001070877,false
Xanthomonas_oryzae#ABG23671#,,0.000000000234559,false
Chlamydia_trachomatis#O84118#,,0.000000000094409,false
Pseudomonas_syringae#Q87V79#,,0.000000000038461,false
Yersinia_pseudotuberculosis#YP_068456#,,0.000000000005464,false
Escherichia_coli#3EFY_A#,,0.000000000003325,false
Burkholderia_mallei#A3MCH8#,,0.000000000000848,false
Ralstonia_solanacearum#BAH47300#,,0.000000000000167,false
Burkholderia_pseudomallei#2IXR_A#,,0.000000000000000,false
Salmonella_enterica#1G4W_R#,,0.000000000000000,false
Pseudomonas_syringae#ZP_06481941#,,0.000000000000000,false
Edwardsiella_tarda#BAE19885#,,0.000000000000000,false
Burkholderia_pseudomallei#3EIT_A#,,-2.000000000000000,false
Shigella_flexneri#3CKD_A#,,-2.000000000000000,false
Shigella_flexneri#3CVR_A#,,-2.000000000000000,false
Yersinia_pestis#1HY5_A#,,-2.000000000000000,false
